"Cloud Provider","Account Number","Subscription Name","Service Name","Resource Name","Resource ID","Resource Type","Operating System","State","Private IP","Public IP","Network Interface","Owner","Project Name","Project ID","Region Name","Zone Name","VPC ID","Subnet ID","Memory (MB)","CPU Cores","Launch Time","Description","timestamp"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-box-001","1080749328297875228","n2-custom-24-524288-ext","sles-sap-15","TERMINATED","10.179.10.199","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-dev-subnet-001","524288","24","2022-07-03T21:17:57.270-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-dld-01","7499931637434636205","custom-48-319488","sles-sap-15","TERMINATED","10.179.4.158","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-dev-subnet","319488","48","2020-11-11T23:50:29.165-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-gdt-001","1651363409350234207","custom-20-133120","sles-sap-15","TERMINATED","10.179.7.76","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-uat-subnet","133120","20","2020-12-05T08:00:49.241-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-grt-003","7742757294375970222","custom-2-32768-ext","sles-sap-15","TERMINATED","10.179.7.107","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-uat-subnet","32768","2","2021-01-06T03:13:07.133-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-grt-004","528847434224771605","custom-2-32768-ext","sles-sap-15","TERMINATED","10.179.7.108","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-uat-subnet","32768","2","2021-01-06T03:20:27.597-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-grt-sn001","8070344259749202946","custom-6-39936","sles-sap-15","TERMINATED","10.179.7.89","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-uat-subnet","39936","6","2020-12-17T07:02:06.357-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-had-001","4744054404382551656","custom-20-133120","sles-sap-15","TERMINATED","10.179.4.137","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-dev-subnet","133120","20","2020-06-25T09:27:53.279-07:00","SAP HANA Analytics  [SAP HANA Database]  -- HAD","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-hat-001","3151958865846101666","custom-80-532480","sles-sap-15","TERMINATED","10.179.7.81","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-uat-subnet","532480","80","2020-12-05T10:58:22.349-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-s4d-001","7135360588407468634","n1-highmem-8","sles-sap-15","TERMINATED","10.179.4.134","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-dev-subnet","53248","8","2020-06-25T09:11:36.235-07:00","SAP S/4HANA System [ SAP Application + CI]    -- S4D","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-s4t-004","4531191019140525849","custom-2-28672-ext","sles-sap-15","TERMINATED","10.179.7.95","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-uat-subnet","28672","2","2020-12-22T07:34:15.556-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-s4t-sn001","4663872282718991037","custom-2-28672-ext","sles-sap-15","TERMINATED","10.179.7.86","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-uat-subnet","28672","2","2020-12-30T10:52:03.994-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-s4x-001","6730463654412916439","n1-highmem-8","sles-sap-15","TERMINATED","10.179.4.169","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-dev-subnet","53248","8","2021-03-21T22:16:41.639-07:00","SAP S/4HANA System [ SAP Application + CI]    -- S4D","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-s4z-004","1707423715816526190","n2-highmem-4","sles-sap-15","TERMINATED","10.179.7.116","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-uat-subnet","32768","4","2021-07-27T04:35:30.410-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-sdd-001","7865502803934409911","custom-40-266240","sles-sap-15","TERMINATED","10.179.4.133","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-dev-subnet","266240","40","2020-06-25T09:01:30.515-07:00","SAP HANA Database -- SDD","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-sdt-sn001","7121321074774906560","custom-80-532480","sles-sap-15","TERMINATED","10.179.7.92","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-uat-subnet","532480","80","2020-12-17T10:49:23.498-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-smd-001","799229953502178345","custom-6-39936","sles-sap-15","TERMINATED","10.179.4.139","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-dev-subnet","39936","6","2020-06-25T09:37:28.132-07:00","SAP Solution Manager  [SAP Application + CI]   -- SMD","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-wdd-001","9184397259496319666","n1-standard-4","sles-sap-15","TERMINATED","10.179.4.140","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-dev-subnet","15360","4","2020-06-25T09:44:15.548-07:00","SAP Webdispatcher  [SAP Application + CI]  -- WDD","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-wdq-001","2741898980673661473","n1-standard-4","sles-sap-15","TERMINATED","10.179.7.13","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-qa-subnet","15360","4","2020-11-04T03:47:27.784-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gzuvmd27685-001","6891959149191053623","e2-custom-4-15360","centos-7","RUNNING","10.179.39.163","None","","","projects/580523777803","dev-27685","europe-west6","europe-west6-a","techm-project-dev","mitch-svt-sup-27685-dev-subnet","15360","4","2021-05-19T05:08:59.483-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvm-wdt-001","2300308765635143458","n1-standard-4","sles-sap-15","TERMINATED","10.179.7.82","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-uat-subnet","15360","4","2020-12-05T11:04:46.734-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-gdd-001","1209954270132887207","custom-20-133120","sles-sap-15","TERMINATED","10.179.4.142","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-dev-subnet","133120","20","2020-07-17T01:24:43.046-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gvmd-grd-001","1368945622899286955","n1-standard-8","sles-sap-15","TERMINATED","10.179.4.141","None","","","projects/1053564759847","newagefinance-40272","asia-south1","asia-south1-a","tim-cio-dev","newagefinance-40272-dev-subnet","30720","8","2020-07-17T01:11:50.144-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gzuvmd27685-002","544656337986679995","e2-custom-4-15360","centos-7","RUNNING","10.179.39.176","None","","","projects/580523777803","dev-27685","europe-west6","europe-west6-a","techm-project-dev","mitch-svt-sup-27685-dev-subnet","15360","4","2021-07-16T11:05:08.839-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gzuvmd27685-003","9170137097235537037","e2-custom-4-15360","rhel-8-server","RUNNING","10.179.39.177","None","","","projects/580523777803","dev-27685","europe-west6","europe-west6-a","techm-project-dev","mitch-svt-sup-27685-dev-subnet","15360","4","2021-07-20T03:16:02.881-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gzuvmd27685-004","2440139535877348214","e2-custom-4-15360","rhel-7-server","RUNNING","10.179.39.178","None","","","projects/580523777803","dev-27685","europe-west6","europe-west6-a","techm-project-dev","mitch-svt-sup-27685-dev-subnet","15360","4","2021-07-20T03:29:46.190-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gzuvmd27685-005","2656738967123748975","e2-standard-4","rhel-8-server","RUNNING","10.179.39.179","None","","","projects/580523777803","dev-27685","europe-west6","europe-west6-a","techm-project-dev","mitch-svt-sup-27685-dev-subnet","16384","4","2022-08-11T03:14:25.464-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gzuvmd27685-006","5643813907490084641","e2-custom-4-15360","rhel-7-server","RUNNING","10.179.39.180","None","","","projects/580523777803","dev-27685","europe-west6","europe-west6-a","techm-project-dev","mitch-svt-sup-27685-dev-subnet","15360","4","2021-07-20T03:47:43.389-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gzuvmd27685-007","1543800799161031225","e2-custom-4-15360","centos-7","RUNNING","10.179.39.184","None","","","projects/580523777803","dev-27685","europe-west6","europe-west6-a","techm-project-dev","mitch-svt-sup-27685-dev-subnet","15360","4","2022-10-25T20:09:10.827-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gzuvmd27685-008","3810334747263310318","e2-standard-4","rhel-8-server","RUNNING","10.179.39.185","None","","","projects/580523777803","dev-27685","europe-west6","europe-west6-a","techm-project-dev","mitch-svt-sup-27685-dev-subnet","16384","4","2022-10-25T20:18:25.849-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gzuvmd27685-009-vm","8665040078350408550","n2-custom-4-8192","ubuntu-2004-lts","RUNNING","10.179.39.186","None","","","projects/580523777803","dev-27685","europe-west6","europe-west6-a","techm-project-dev","mitch-svt-sup-27685-dev-subnet","8192","4","2023-04-10T21:43:55.533-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gzuvmd27685-b","4400417525218231204","e2-medium","windows-server-2016-dc","TERMINATED","10.179.39.162","None","","","projects/580523777803","dev-27685","europe-west6","europe-west6-a","techm-project-dev","mitch-svt-sup-27685-dev-subnet","4096","2","2021-05-19T04:58:04.487-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","techm-filemage-gateway-vm","7122286966633648262","n2-standard-2","ubuntu-2004-lts","TERMINATED","10.179.39.188","None","","","projects/580523777803","dev-27685","europe-west6","europe-west6-a","techm-project-dev","mitch-svt-sup-27685-dev-subnet","8192","2","2023-04-15T02:29:14.504-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvm-mgmt-cdu-da-005","5140747076738059527","e2-medium","ubuntu-2004-lts","RUNNING","10.179.40.105","None","","","projects/758914560707","poc-mgmt-cdu-da","us-east1","us-east1-b","techm-vpc-poc","mgmtprojectforcduda-mgmtcduda-poc-subnet","4096","2","2023-01-03T05:55:53.017-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvm-mgmt-cdu-da-bastion","287582826110141385","e2-medium","windows-server-2016-dc","TERMINATED","10.179.40.100","None","","","projects/758914560707","poc-mgmt-cdu-da","us-east1","us-east1-b","techm-vpc-poc","mgmtprojectforcduda-mgmtcduda-poc-subnet","4096","2","2020-09-16T04:55:20.099-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gaia-poc-notebook-01","55331731876937881","n1-standard-4","c2d-tensorflow","TERMINATED","10.179.40.214","None","","","projects/393314367481","poc-41903","us-west1","us-west1-b","techm-vpc-poc","gaia-41903-poc-subnet1","15360","4","2022-01-31T21:00:39.323-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd98000036-01","551612594839977980","e2-highmem-4","windows-server-2016-dc","RUNNING","10.179.33.195","None","","","projects/685683724565","dev-98000036","us-east4","us-east4-c","techm-project-dev","cuhls-98000036-dev-subnet","32768","4","2020-11-24T00:15:17.241-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","beamapp-sourabhswami-0608-06080725-6xm1-harness-fm5m","334554599449713643","n1-standard-2","cos-pcid","RUNNING","10.179.40.113","None","","","projects/758914560707","poc-mgmt-cdu-da","us-east1","us-east1-c","techm-vpc-poc","mgmtprojectforcduda-mgmtcduda-poc-subnet","7680","2","2023-06-08T07:26:13.148-07:00","Created for Dataflow job: 2023-06-08_07_25_40-11325929259473408840","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd98000036-02","7515996369904378076","e2-medium","centos-7","RUNNING","10.179.37.229","None","","","projects/685683724565","dev-98000036","us-east4","us-east4-c","techm-project-dev","cuhls-dev-98000036-gke-subnet","4096","2","2020-12-29T04:16:53.357-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","beamapp-sourabhswami-0608-06080747-k1tk-harness-1vn3","7787990705479898366","n1-standard-2","cos-pcid","RUNNING","10.179.40.114","None","","","projects/758914560707","poc-mgmt-cdu-da","us-east1","us-east1-c","techm-vpc-poc","mgmtprojectforcduda-mgmtcduda-poc-subnet","7680","2","2023-06-08T07:47:45.979-07:00","Created for Dataflow job: 2023-06-08_07_47_13-4999457247655121473","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmd98000036-b","8829536388519110049","e2-medium","windows-server-2016-dc","RUNNING","10.179.33.194","None","","","projects/685683724565","dev-98000036","us-east4","us-east4-c","techm-project-dev","cuhls-98000036-dev-subnet","4096","2","2020-11-23T21:34:07.910-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","beamapp-sourabhswami-0608-06080802-9i0f-harness-bvqq","7292696554373927762","n1-standard-2","cos-pcid","RUNNING","10.179.40.122","None","","","projects/758914560707","poc-mgmt-cdu-da","us-east1","us-east1-c","techm-vpc-poc","mgmtprojectforcduda-mgmtcduda-poc-subnet","7680","2","2023-06-08T08:03:26.007-07:00","Created for Dataflow job: 2023-06-08_08_02_54-6960816818362393986","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gnvvmdgkem-98000036-001","4626880210434814444","e2-medium","centos-7","RUNNING","10.179.37.239","None","","","projects/685683724565","dev-98000036","us-east4","us-east4-c","techm-project-dev","cuhls-dev-98000036-gke-subnet","4096","2","2020-12-31T05:15:49.510-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvm-mgmt-cdu-da-003","5344975065222872223","e2-medium","ubuntu-2004-lts","TERMINATED","10.179.40.101","None","","","projects/758914560707","poc-mgmt-cdu-da","us-east1","us-east1-c","techm-vpc-poc","mgmtprojectforcduda-mgmtcduda-poc-subnet","4096","2","2021-09-13T23:34:25.231-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gcpinmuvm-mgmt-cdu-da-004","3174752262577501147","e2-custom-4-8192","ubuntu-2004-lts","TERMINATED","10.179.40.104","None","","","projects/758914560707","poc-mgmt-cdu-da","us-east1","us-east1-c","techm-vpc-poc","mgmtprojectforcduda-mgmtcduda-poc-subnet","8192","4","2022-04-21T00:52:20.933-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","mgmt-project-for-cdu-da-poc-dataproc-m","2329088990338083739","n1-standard-4","dataproc","TERMINATED","10.179.40.103","None","","","projects/758914560707","poc-mgmt-cdu-da","us-east1","us-east1-c","techm-vpc-poc","mgmtprojectforcduda-mgmtcduda-poc-subnet","15360","4","2022-01-27T00:19:01.298-08:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gke-gke-ctxo-nad-pro-gke-ctxo-nad-pro-e8cc023b-3990","5966549775949815248","n2d-standard-4","cos","RUNNING","10.179.24.74","None","","","projects/984881245820","dev-01-28210","asia-south1","asia-south1-c","techm-project-dev","ctxo-nad-project-dev-01-gke-subnet","16384","4","2023-06-07T22:12:32.390-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvmp11922-003","5832583195217798361","e2-standard-4","windows-server-2019-dc","RUNNING","10.179.9.68","None","","","projects/426151923366","prod-11922","asia-south1","asia-south1-c","tim-cio-prod","tim-amt-11922-prod-app-subnet","16384","4","2020-09-29T04:27:54.047-07:00","","2023-06-09T08:15:15"
"GCP","019DAC-46CEC3-169EA2","billingAccounts","Compute Engine","gmuvm28210d-01","7040277379371105116","n2d-standard-2","ubuntu-2004-lts","RUNNING","10.179.21.184","None","","","projects/984881245820","dev-01-28210","asia-south1","asia-south1-c","techm-project-dev","ctxo-nad-project-dev-01-subnet","8192","2","2022-08-28T21:51:00.528-07:00","","2023-06-09T08:15:15"
